lat,lon,ele,dist_delta_meters,cumulative_dist_meters,cumulative_dist_miles,ele_delta_meters,raw_grade,smoothed_grade
39.1932253,-120.2379798,1956.176,47.71516548294808,577.5361007925985,0.35886418448559776,3.2409999999999854,0.06792389730175448,0.12180052760374425
39.1931962,-120.2378591,1958.356,11.121339616435158,588.6574404090337,0.3657746624044017,2.1800000000000637,0.19601955116795924,0.1406839581870543
39.1931172,-120.2377599,1960.556,12.466990802739634,601.1244312117733,0.3735212889464908,2.2000000000000455,0.17646600008051608,0.14727764291206924
39.1930569,-120.2377518,1961.624,6.832826305621432,607.9572575173947,0.3777670090608411,1.0679999999999836,0.1563042805758621,0.16060803606112373
39.1929717,-120.2378028,1963.945,10.70987737925715,618.6671348966519,0.3844218162778675,2.3209999999999127,0.21671583322655183,0.17430667030238517
39.1927181,-120.2381541,1970.215,41.89130839813656,660.5584432947884,0.41045186046852594,6.269999999999982,0.14967305247211826,0.16860212824462198
39.1926121,-120.2382695,1972.736,15.6434569985259,676.2019002933143,0.42017225098715705,2.5210000000001855,0.1611536376031041,0.1641582071504366
39.1922899,-120.238535,1979.803,43.14030218494368,719.3422024782581,0.4469783836961177,7.067000000000007,0.16381433699058437,0.1619264264020359
39.1921194,-120.2387496,1983.993,26.843873516263383,746.1860759945214,0.4636583882267918,4.189999999999827,0.1560877567636173,0.14663662081525905
39.1919219,-120.239058,1989.064,34.88614818690168,781.072224181423,0.485335629011835,5.07100000000014,0.14535855242121837,0.13939783091336594
39.1915145,-120.2396267,1998.558,67.48562333556347,848.5578475169865,0.5272692382694775,9.493999999999915,0.14068181533705684,0.13395312845652987
39.1913565,-120.2399459,2002.164,32.87530535318532,881.4331528701719,0.5476969996320916,3.6059999999999945,0.10968719411911428,0.12526106474353804
39.1912962,-120.240139,2003.951,18.050227339759836,899.4833802099317,0.5589128874444255,1.7870000000000346,0.09900152315886628,0.11903308781021897
39.1912276,-120.2405199,2008.134,33.99687506886096,933.4802552787927,0.5800375597028387,4.182999999999993,0.12304072040525169,0.11356006547022127
39.1911694,-120.2409571,2012.096,38.477267107272944,971.9575223860656,0.603946217642552,3.961999999999989,0.10296989099964157,0.10889700414285709
39.1910592,-120.2415793,2018.33,55.41731439971243,1027.3748367857781,0.6383809297084158,6.233999999999924,0.11249191823038383,0.11203002396362963
39.1908222,-120.242392,2026.396,75.3498011001877,1102.7246378859659,0.6852011109678405,8.066000000000031,0.10704739604123438,0.1112655938887054
39.190772982,-120.242529605,2027.817,13.152489101635673,1115.8771269876015,0.693373686273413,1.4210000000000491,0.10804038604550756,0.11027858845719708
39.190766915,-120.242546567,2028.031,1.6259133157401193,1117.5030403033415,0.6943839816563276,0.2139999999999418,0.13161833286452207,0.1160239897115197
39.1906351,-120.2429151,2031.325,35.17332588300485,1152.6763661863465,0.7162396663335764,3.2940000000000964,0.09365051263439665,0.12014612267306869
39.189735,-120.2445163,2051.279,171.82219003683306,1324.4985562231795,0.8230049923789533,19.95399999999995,0.11613168238469353,0.12671157671991012
39.1894668,-120.245211,2060.967,67.65944291927279,1392.1579991424524,0.8650466080851448,9.688000000000102,0.14318769977989984,0.13246182821249305
39.1893317,-120.2456885,2067.229,44.30236716290334,1436.4603663053556,0.8925748142715251,6.261999999999716,0.1413468489612269,0.12698311816560437
39.1892257,-120.2461364,2073.485,40.88739920617387,1477.3477655115294,0.9179810584036645,6.256000000000313,0.15300557436912438,0.1271368650644103
39.1891467,-120.2467372,2081.369,53.1653238989356,1530.513089410465,0.9510164488800701,7.8840000000000146,0.14829214649358805,0.11869642293813427
39.1890219,-120.2469491,2083.52,23.062730000139464,1553.5758194106045,0.9653469604829867,2.15099999999984,0.09326736253630132,0.10522314318317812
39.1888785,-120.2470832,2085.396,19.804333830770872,1573.3801532413754,0.9776527991997467,1.8760000000002037,0.09472674092603808,0.09389377790239228
39.1882195,-120.2475955,2090.29,85.78652363539172,1659.166676876767,1.0309580571775936,4.893999999999778,0.057048587500761375,0.08684080231943006
39.187943,-120.2478396,2092.115,37.34035094955543,1696.5070278263224,1.0541602683874698,1.824999999999818,0.048874741495206715,0.08432022730754188
39.1876457,-120.2481427,2094.737,42.2621759743644,1738.769203800687,1.0804207589348367,2.6220000000002983,0.06204129199572601,0.0899382862821448
39.187444,-120.2482714,2097.347,25.184603799982007,1763.9538076006688,1.0960697413826352,2.6100000000001273,0.10363474528838894,0.10441180586448169
39.1866727,-120.248824,2110.289,99.05997775007185,1863.0137853507406,1.1576227388171751,12.942000000000007,0.1306481214103707,0.129431038591474
39.1864752,-120.2490064,2113.906,27.27880694413963,1890.2925922948803,1.174572998366862,3.6169999999997344,0.1325937753585218,0.1519928337495371
39.1863048,-120.2491244,2118.21,21.954548799118722,1912.247141093999,1.1882149183087194,4.304000000000087,0.1960413780023962,0.17299301905683603
39.1859181,-120.2494543,2130.529,53.05723721525034,1965.3043783092494,1.2211831468543966,12.31899999999996,0.23218321658970753,0.19202266305475232
39.1856561,-120.2496474,2137.629,34.33147543159308,1999.6358537408425,1.242515730074801,7.099999999999909,0.20680730760164853,0.1995050130433351
39.1853796,-120.2499773,2146.591,42.871646570095024,2042.5075003109375,1.2691549279757075,8.961999999999989,0.2090425891468186,0.20050670760356612
39.1852237,-120.2501973,2152.861,26.473316789261887,2068.9808171001996,1.285604679302368,6.269999999999982,0.23684225327380287,0.19796501239167164
39.1851343,-120.2503823,2156.363,19.13404290223474,2088.1148600024344,1.2974940186745727,3.5019999999999527,0.18302457133045,0.19013038493912848
